YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W02,58967,,131,0,0,FR,67320216,FR,Age60_69,UNK,8007585
2021-W02,5637,,12,0,0,FRI,67320216,FR,Age60_69,UNK,
2021-W02,2952,,5,0,0,FRG,67320216,FR,Age60_69,UNK,
2021-W02,38,,0,0,0,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W02,11111,,22,0,0,FR1,67320216,FR,Age60_69,UNK,
2021-W02,2170,,11,0,0,FRB,67320216,FR,Age60_69,UNK,
2021-W02,2414,,6,0,0,FRH,67320216,FR,Age60_69,UNK,
2021-W02,0,,0,0,0,UNK,67320216,FR,Age60_69,UNK,
2021-W02,2,,0,0,0,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W02,63,,0,0,0,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W02,74,,0,0,0,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W02,323,,1,0,0,FRM,67320216,FR,Age60_69,UNK,
2021-W02,4020,,6,0,0,FRD,67320216,FR,Age60_69,UNK,
2021-W02,152,,0,0,0,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W02,4771,,12,0,0,FRE,67320216,FR,Age60_69,UNK,
2021-W02,1582,,3,0,0,FRG,67320216,FR,Age70_79,UNK,
2021-W02,84,,0,0,0,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W02,1356,,2,0,0,FRH,67320216,FR,Age70_79,UNK,
2021-W02,3402,,15,0,0,FRI,67320216,FR,Age70_79,UNK,
2021-W02,1094,,3,0,0,FRB,67320216,FR,Age70_79,UNK,
2021-W02,18,,0,0,0,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W02,37795,,90,0,0,FR,67320216,FR,Age70_79,UNK,5692912
2021-W02,4051,,9,0,0,FRJ,67320216,FR,Age70_79,UNK,
2021-W02,2160,,6,0,0,FRC,67320216,FR,Age70_79,UNK,
2021-W02,239,,2,0,0,FRM,67320216,FR,Age70_79,UNK,
2021-W02,0,,0,0,0,UNK,67320216,FR,Age70_79,UNK,
2021-W02,4408,,9,0,0,FRK,67320216,FR,Age70_79,UNK,
2021-W02,80,,1,0,0,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W02,3427,,9,0,0,FRD,67320216,FR,Age70_79,UNK,
2021-W02,0,,0,0,0,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W02,3305,,2,0,0,FRL,67320216,FR,Age70_79,UNK,
2021-W02,4228,,15,0,0,FRF,67320216,FR,Age70_79,UNK,
2021-W02,5666,,7,0,0,FR1,67320216,FR,Age70_79,UNK,
2021-W02,2674,,7,0,0,FRE,67320216,FR,Age70_79,UNK,
2021-W02,21,,0,0,0,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W02,67313,,144,0,0,FR,67320216,FR,Age80+,UNK,4144810
2021-W02,7718,,13,0,0,FRI,67320216,FR,Age80+,UNK,
2021-W02,0,,0,0,0,UNK,67320216,FR,Age80+,UNK,
2021-W02,266,,1,0,0,FRM,67320216,FR,Age80+,UNK,
2021-W02,0,,0,0,0,FRY5,67320216,FR,Age80+,UNK,1267
2021-W02,5003,,8,0,0,FRC,67320216,FR,Age80+,UNK,
2021-W02,4050,,9,0,0,FRH,67320216,FR,Age80+,UNK,
2021-W02,4109,,6,0,0,FR1,67320216,FR,Age80+,UNK,
2021-W02,14,,0,0,0,FRY3,67320216,FR,Age80+,UNK,3247
2021-W02,2452,,6,0,0,FRB,67320216,FR,Age80+,UNK,
2021-W02,2687,,1,0,0,FRG,67320216,FR,Age80+,UNK,
2021-W02,146,,0,0,0,FRY4,67320216,FR,Age80+,UNK,24374
2021-W02,9915,,30,0,0,FRD,67320216,FR,Age80+,UNK,
2021-W02,4706,,8,0,0,FRL,67320216,FR,Age80+,UNK,
2021-W02,3437,,6,0,0,FRE,67320216,FR,Age80+,UNK,
2021-W02,6144,,8,0,0,FRK,67320216,FR,Age80+,UNK,
2021-W02,9384,,24,0,0,FRF,67320216,FR,Age80+,UNK,
2021-W02,10,,0,0,0,FRY1,67320216,FR,Age80+,UNK,22983
2021-W02,72,,0,0,0,FRY2,67320216,FR,Age80+,UNK,23504
2021-W02,7200,,24,0,0,FRJ,67320216,FR,Age80+,UNK,
2021-W02,95,,0,0,0,FR,67320216,FR,AgeUNK,UNK,
2021-W02,207369,,3,0,0,FR,67320216,FR,HCW,UNK,2223286
2021-W02,68067,,137,0,0,FR,67320216,FR,LTCF,UNK,626756
2021-W03,58654,,70,0,0,FRL,67320216,FR,ALL,UNK,
2021-W03,4158,,4,0,0,FRM,67320216,FR,ALL,UNK,
2021-W03,446,,0,0,0,FRY1,67320216,FR,ALL,UNK,323171
2021-W03,856,,0,0,0,FRY2,67320216,FR,ALL,UNK,290362
2021-W03,533,,0,0,0,FRY3,67320216,FR,ALL,UNK,178463
2021-W03,1986,,1,0,0,FRY4,67320216,FR,ALL,UNK,625167
2021-W03,65451,,68,0,0,FRJ,67320216,FR,ALL,UNK,
2021-W03,2,,0,0,0,UNK,67320216,FR,ALL,UNK,
2021-W03,1,,0,0,0,FRY5,67320216,FR,ALL,UNK,137751
2021-W03,0,,0,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W03,641482,,1131,0,379080,FR,67320216,FR,ALL,COM,52780048
2021-W03,24002,,0,0,0,FR,67320216,FR,ALL,MOD,52780048
2021-W03,0,,0,0,0,FR,67320216,FR,ALL,UNK,52780048
2021-W03,90937,,403,0,0,FR1,67320216,FR,ALL,UNK,
2021-W03,30635,,44,0,0,FRB,67320216,FR,ALL,UNK,
2021-W03,42891,,89,0,0,FRC,67320216,FR,ALL,UNK,
2021-W03,37193,,43,0,0,FRD,67320216,FR,ALL,UNK,
2021-W03,53983,,122,0,0,FRE,67320216,FR,ALL,UNK,
2021-W03,56355,,56,0,0,FRF,67320216,FR,ALL,UNK,
2021-W03,39245,,43,0,0,FRG,67320216,FR,ALL,UNK,
2021-W03,39173,,16,0,0,FRH,67320216,FR,ALL,UNK,
2021-W03,71382,,77,0,0,FRI,67320216,FR,ALL,UNK,
2021-W03,71603,,95,0,0,FRK,67320216,FR,ALL,UNK,
2021-W03,158,,0,0,0,FRH,67320216,FR,Age18_24,UNK,
2021-W03,3223,,3,0,0,FR,67320216,FR,Age18_24,UNK,5444270
2021-W03,145,,1,0,0,FRG,67320216,FR,Age18_24,UNK,
2021-W03,277,,0,0,0,FRI,67320216,FR,Age18_24,UNK,
2021-W03,4,,0,0,0,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W03,194,,0,0,0,FRC,67320216,FR,Age18_24,UNK,
2021-W03,7,,0,0,0,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W03,8,,0,0,0,FRM,67320216,FR,Age18_24,UNK,
2021-W03,335,,0,0,0,FRK,67320216,FR,Age18_24,UNK,
2021-W03,288,,0,0,0,FRF,67320216,FR,Age18_24,UNK,
2021-W03,226,,0,0,0,FRD,67320216,FR,Age18_24,UNK,
2021-W03,1,,0,0,0,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W03,327,,0,0,0,FRL,67320216,FR,Age18_24,UNK,
2021-W03,354,,0,0,0,FRJ,67320216,FR,Age18_24,UNK,
2021-W03,0,,0,0,0,UNK,67320216,FR,Age18_24,UNK,
2021-W03,128,,0,0,0,FRB,67320216,FR,Age18_24,UNK,
2021-W03,264,,0,0,0,FRE,67320216,FR,Age18_24,UNK,
2021-W03,3,,0,0,0,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W03,504,,2,0,0,FR1,67320216,FR,Age18_24,UNK,
2021-W03,0,,0,0,0,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W03,6017,,7,0,0,FRI,67320216,FR,Age25_49,UNK,
2021-W03,6661,,2,0,0,FRJ,67320216,FR,Age25_49,UNK,
2021-W03,6186,,2,0,0,FRK,67320216,FR,Age25_49,UNK,
2021-W03,4986,,8,0,0,FRE,67320216,FR,Age25_49,UNK,
2021-W03,6200,,4,0,0,FRL,67320216,FR,Age25_49,UNK,
2021-W03,273,,1,0,0,FRM,67320216,FR,Age25_49,UNK,
2021-W03,55,,0,0,0,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W03,57,,0,0,0,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W03,61,,0,0,0,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W03,2567,,2,0,0,FRB,67320216,FR,Age25_49,UNK,
2021-W03,338,,0,0,0,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W03,0,,0,0,0,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W03,9300,,33,0,0,FR1,67320216,FR,Age25_49,UNK,
2021-W03,60862,,78,0,0,FR,67320216,FR,Age25_49,UNK,20684932
2021-W03,3301,,5,0,0,FRD,67320216,FR,Age25_49,UNK,
2021-W03,0,,0,0,0,UNK,67320216,FR,Age25_49,UNK,
2021-W03,3150,,3,0,0,FRC,67320216,FR,Age25_49,UNK,
2021-W03,5225,,6,0,0,FRF,67320216,FR,Age25_49,UNK,
2021-W03,3112,,3,0,0,FRG,67320216,FR,Age25_49,UNK,
2021-W03,3373,,2,0,0,FRH,67320216,FR,Age25_49,UNK,
2021-W03,103,,0,0,0,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W03,84148,,192,0,0,FR,67320216,FR,Age50_59,UNK,8805539
2021-W03,4707,,5,0,0,FRB,67320216,FR,Age50_59,UNK,
2021-W03,115,,0,0,0,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W03,1,,0,0,0,UNK,67320216,FR,Age50_59,UNK,
2021-W03,410,,1,0,0,FRM,67320216,FR,Age50_59,UNK,
2021-W03,8686,,13,0,0,FRJ,67320216,FR,Age50_59,UNK,
2021-W03,7624,,19,0,0,FRF,67320216,FR,Age50_59,UNK,
2021-W03,3386,,6,0,0,FRD,67320216,FR,Age50_59,UNK,
2021-W03,785,,0,0,0,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W03,8876,,17,0,0,FRK,67320216,FR,Age50_59,UNK,
2021-W03,4600,,3,0,0,FRC,67320216,FR,Age50_59,UNK,
2021-W03,10700,,67,0,0,FR1,67320216,FR,Age50_59,UNK,
2021-W03,6750,,18,0,0,FRE,67320216,FR,Age50_59,UNK,
2021-W03,8635,,15,0,0,FRI,67320216,FR,Age50_59,UNK,
2021-W03,0,,0,0,0,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W03,5556,,4,0,0,FRH,67320216,FR,Age50_59,UNK,
2021-W03,114,,0,0,0,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W03,7544,,9,0,0,FRL,67320216,FR,Age50_59,UNK,
2021-W03,5556,,15,0,0,FRG,67320216,FR,Age50_59,UNK,
2021-W03,153,,0,0,0,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W03,9035,,61,0,0,FR1,67320216,FR,Age60_69,UNK,
2021-W03,465,,0,0,0,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W03,113,,0,0,0,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W03,2316,,2,0,0,FRB,67320216,FR,Age60_69,UNK,
2021-W03,104,,0,0,0,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W03,371,,0,0,0,FRM,67320216,FR,Age60_69,UNK,
2021-W03,6142,,14,0,0,FRL,67320216,FR,Age60_69,UNK,
2021-W03,5388,,10,0,0,FRK,67320216,FR,Age60_69,UNK,
2021-W03,5925,,14,0,0,FRJ,67320216,FR,Age60_69,UNK,
2021-W03,5455,,6,0,0,FRI,67320216,FR,Age60_69,UNK,
2021-W03,2714,,0,0,0,FRH,67320216,FR,Age60_69,UNK,
2021-W03,2765,,5,0,0,FRG,67320216,FR,Age60_69,UNK,
2021-W03,3046,,4,0,0,FRC,67320216,FR,Age60_69,UNK,
2021-W03,4969,,13,0,0,FRF,67320216,FR,Age60_69,UNK,
2021-W03,1,,0,0,0,UNK,67320216,FR,Age60_69,UNK,
2021-W03,55605,,151,0,0,FR,67320216,FR,Age60_69,UNK,8007585
2021-W03,4221,,14,0,0,FRE,67320216,FR,Age60_69,UNK,
2021-W03,0,,0,0,0,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W03,2422,,8,0,0,FRD,67320216,FR,Age60_69,UNK,
2021-W03,1,,0,0,0,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W03,181427,,279,0,0,FR,67320216,FR,Age70_79,UNK,5692912
2021-W03,16413,,30,0,0,FRE,67320216,FR,Age70_79,UNK,
2021-W03,10878,,14,0,0,FRD,67320216,FR,Age70_79,UNK,
2021-W03,8255,,2,0,0,FRH,67320216,FR,Age70_79,UNK,
2021-W03,367,,0,0,0,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W03,8392,,8,0,0,FRG,67320216,FR,Age70_79,UNK,
2021-W03,20887,,20,0,0,FRK,67320216,FR,Age70_79,UNK,
2021-W03,1389,,1,0,0,FRM,67320216,FR,Age70_79,UNK,
2021-W03,15605,,10,0,0,FRF,67320216,FR,Age70_79,UNK,
2021-W03,13140,,20,0,0,FRC,67320216,FR,Age70_79,UNK,
2021-W03,6808,,14,0,0,FRB,67320216,FR,Age70_79,UNK,
2021-W03,24853,,94,0,0,FR1,67320216,FR,Age70_79,UNK,
2021-W03,0,,0,0,0,UNK,67320216,FR,Age70_79,UNK,
2021-W03,17059,,19,0,0,FRL,67320216,FR,Age70_79,UNK,
2021-W03,142,,0,0,0,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W03,187,,1,0,0,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W03,19362,,32,0,0,FRI,67320216,FR,Age70_79,UNK,
2021-W03,17599,,14,0,0,FRJ,67320216,FR,Age70_79,UNK,
2021-W03,90,,0,0,0,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W03,0,,0,0,0,UNK,67320216,FR,Age80+,UNK,
2021-W03,1707,,1,0,0,FRM,67320216,FR,Age80+,UNK,
2021-W03,14104,,21,0,0,FRB,67320216,FR,Age80+,UNK,
2021-W03,0,,0,0,0,FRY5,67320216,FR,Age80+,UNK,1267
2021-W03,18756,,59,0,0,FRC,67320216,FR,Age80+,UNK,
2021-W03,19269,,11,0,0,FRG,67320216,FR,Age80+,UNK,
2021-W03,21361,,24,0,0,FRL,67320216,FR,Age80+,UNK,
2021-W03,19114,,8,0,0,FRH,67320216,FR,Age80+,UNK,
2021-W03,172,,0,0,0,FRY2,67320216,FR,Age80+,UNK,23504
2021-W03,21345,,52,0,0,FRE,67320216,FR,Age80+,UNK,
2021-W03,36529,,146,0,0,FR1,67320216,FR,Age80+,UNK,
2021-W03,203,,0,0,0,FRY4,67320216,FR,Age80+,UNK,24374
2021-W03,280112,,428,0,0,FR,67320216,FR,Age80+,UNK,4144810
2021-W03,31628,,17,0,0,FRI,67320216,FR,Age80+,UNK,
2021-W03,29927,,46,0,0,FRK,67320216,FR,Age80+,UNK,
2021-W03,22637,,8,0,0,FRF,67320216,FR,Age80+,UNK,
2021-W03,26206,,25,0,0,FRJ,67320216,FR,Age80+,UNK,
2021-W03,78,,0,0,0,FRY1,67320216,FR,Age80+,UNK,22983
2021-W03,16974,,10,0,0,FRD,67320216,FR,Age80+,UNK,
2021-W03,102,,0,0,0,FRY3,67320216,FR,Age80+,UNK,3247
2021-W03,107,,0,0,0,FR,67320216,FR,AgeUNK,UNK,
2021-W03,145647,,92,0,0,FR,67320216,FR,HCW,UNK,2223286
2021-W03,160209,,368,0,0,FR,67320216,FR,LTCF,UNK,626756
2021-W04,77769,,5050,0,0,FR1,67320216,FR,ALL,UNK,
2021-W04,33460,,5880,0,0,FRE,67320216,FR,ALL,UNK,
2021-W04,1166,,9,0,0,FRY5,67320216,FR,ALL,UNK,137751
2021-W04,59657,,8909,0,0,FRI,67320216,FR,ALL,UNK,
2021-W04,38915,,5613,0,0,FRF,67320216,FR,ALL,UNK,
2021-W04,23428,,2369,0,0,FRB,67320216,FR,ALL,UNK,
2021-W04,832,,103,0,0,FRY2,67320216,FR,ALL,UNK,290362
2021-W04,34493,,4020,0,0,FRC,67320216,FR,ALL,UNK,
2021-W04,0,,0,0,0,FR,67320216,FR,ALL,UNK,52780048
2021-W04,33990,,2612,0,0,FRG,67320216,FR,ALL,UNK,
2021-W04,0,,0,0,0,FR,67320216,FR,ALL,AZ,52780048
2021-W04,61614,,4944,0,0,FRK,67320216,FR,ALL,UNK,
2021-W04,507534,,55867,0,561600,FR,67320216,FR,ALL,COM,52780048
2021-W04,1,,0,0,0,UNK,67320216,FR,ALL,UNK,
2021-W04,464,,4,0,0,FRY3,67320216,FR,ALL,UNK,178463
2021-W04,727,,5,0,0,FRY1,67320216,FR,ALL,UNK,323171
2021-W04,18319,,0,0,74600,FR,67320216,FR,ALL,MOD,52780048
2021-W04,26544,,2067,0,0,FRH,67320216,FR,ALL,UNK,
2021-W04,2263,,4,0,0,FRY4,67320216,FR,ALL,UNK,625167
2021-W04,50773,,6143,0,0,FRJ,67320216,FR,ALL,UNK,
2021-W04,3543,,640,0,0,FRM,67320216,FR,ALL,UNK,
2021-W04,23609,,4615,0,0,FRD,67320216,FR,ALL,UNK,
2021-W04,52605,,2880,0,0,FRL,67320216,FR,ALL,UNK,
2021-W04,224,,12,0,0,FRK,67320216,FR,Age18_24,UNK,
2021-W04,174,,18,0,0,FRF,67320216,FR,Age18_24,UNK,
2021-W04,189,,1,0,0,FRG,67320216,FR,Age18_24,UNK,
2021-W04,0,,0,0,0,UNK,67320216,FR,Age18_24,UNK,
2021-W04,85,,0,0,0,FRH,67320216,FR,Age18_24,UNK,
2021-W04,324,,10,0,0,FRL,67320216,FR,Age18_24,UNK,
2021-W04,5,,0,0,0,FRY3,67320216,FR,Age18_24,UNK,30246
2021-W04,2257,,205,0,0,FR,67320216,FR,Age18_24,UNK,5444270
2021-W04,202,,28,0,0,FRI,67320216,FR,Age18_24,UNK,
2021-W04,229,,13,0,0,FR1,67320216,FR,Age18_24,UNK,
2021-W04,89,,4,0,0,FRB,67320216,FR,Age18_24,UNK,
2021-W04,3,,0,0,0,FRY1,67320216,FR,Age18_24,UNK,30537
2021-W04,112,,35,0,0,FRC,67320216,FR,Age18_24,UNK,
2021-W04,266,,31,0,0,FRJ,67320216,FR,Age18_24,UNK,
2021-W04,68,,35,0,0,FRD,67320216,FR,Age18_24,UNK,
2021-W04,249,,18,0,0,FRE,67320216,FR,Age18_24,UNK,
2021-W04,10,,0,0,0,FRY5,67320216,FR,Age18_24,UNK,26770
2021-W04,12,,0,0,0,FRY4,67320216,FR,Age18_24,UNK,74104
2021-W04,12,,0,0,0,FRM,67320216,FR,Age18_24,UNK,
2021-W04,4,,0,0,0,FRY2,67320216,FR,Age18_24,UNK,24689
2021-W04,74,,1,0,0,FRY1,67320216,FR,Age25_49,UNK,113536
2021-W04,1158,,909,0,0,FRD,67320216,FR,Age25_49,UNK,
2021-W04,4651,,426,0,0,FRL,67320216,FR,Age25_49,UNK,
2021-W04,105,,1,0,0,FRY3,67320216,FR,Age25_49,UNK,94720
2021-W04,3374,,562,0,0,FRF,67320216,FR,Age25_49,UNK,
2021-W04,1725,,130,0,0,FRH,67320216,FR,Age25_49,UNK,
2021-W04,3899,,807,0,0,FRJ,67320216,FR,Age25_49,UNK,
2021-W04,384,,0,0,0,FRY5,67320216,FR,Age25_49,UNK,84250
2021-W04,1644,,686,0,0,FRC,67320216,FR,Age25_49,UNK,
2021-W04,85,,4,0,0,FRY2,67320216,FR,Age25_49,UNK,94558
2021-W04,37348,,6564,0,0,FR,67320216,FR,Age25_49,UNK,20684932
2021-W04,1653,,166,0,0,FRB,67320216,FR,Age25_49,UNK,
2021-W04,4918,,489,0,0,FR1,67320216,FR,Age25_49,UNK,
2021-W04,2433,,213,0,0,FRG,67320216,FR,Age25_49,UNK,
2021-W04,3545,,449,0,0,FRK,67320216,FR,Age25_49,UNK,
2021-W04,3765,,884,0,0,FRI,67320216,FR,Age25_49,UNK,
2021-W04,223,,1,0,0,FRY4,67320216,FR,Age25_49,UNK,268004
2021-W04,0,,0,0,0,UNK,67320216,FR,Age25_49,UNK,
2021-W04,166,,54,0,0,FRM,67320216,FR,Age25_49,UNK,
2021-W04,3546,,782,0,0,FRE,67320216,FR,Age25_49,UNK,
2021-W04,2369,,1403,0,0,FRC,67320216,FR,Age50_59,UNK,
2021-W04,1359,,1619,0,0,FRD,67320216,FR,Age50_59,UNK,
2021-W04,3424,,2115,0,0,FRE,67320216,FR,Age50_59,UNK,
2021-W04,3658,,2255,0,0,FRF,67320216,FR,Age50_59,UNK,
2021-W04,2953,,1195,0,0,FRG,67320216,FR,Age50_59,UNK,
2021-W04,2829,,1067,0,0,FRH,67320216,FR,Age50_59,UNK,
2021-W04,4368,,3271,0,0,FRI,67320216,FR,Age50_59,UNK,
2021-W04,4412,,2001,0,0,FRJ,67320216,FR,Age50_59,UNK,
2021-W04,4615,,1897,0,0,FRK,67320216,FR,Age50_59,UNK,
2021-W04,4776,,1139,0,0,FRL,67320216,FR,Age50_59,UNK,
2021-W04,44029,,20321,0,0,FR,67320216,FR,Age50_59,UNK,8805539
2021-W04,321,,0,0,0,FRY4,67320216,FR,Age50_59,UNK,124677
2021-W04,124,,0,0,0,FRY3,67320216,FR,Age50_59,UNK,26164
2021-W04,102,,34,0,0,FRY2,67320216,FR,Age50_59,UNK,62611
2021-W04,103,,0,0,0,FRY1,67320216,FR,Age50_59,UNK,65432
2021-W04,369,,2,0,0,FRY5,67320216,FR,Age50_59,UNK,14724
2021-W04,211,,164,0,0,FRM,67320216,FR,Age50_59,UNK,
2021-W04,0,,0,0,0,UNK,67320216,FR,Age50_59,UNK,
2021-W04,5906,,1392,0,0,FR1,67320216,FR,Age50_59,UNK,
2021-W04,2130,,767,0,0,FRB,67320216,FR,Age50_59,UNK,
2021-W04,3880,,1113,0,0,FRJ,67320216,FR,Age60_69,UNK,
2021-W04,1,,0,0,0,UNK,67320216,FR,Age60_69,UNK,
2021-W04,292,,141,0,0,FRM,67320216,FR,Age60_69,UNK,
2021-W04,337,,1,0,0,FRY4,67320216,FR,Age60_69,UNK,87470
2021-W04,203,,4,0,0,FRY5,67320216,FR,Age60_69,UNK,7718
2021-W04,83,,2,0,0,FRY3,67320216,FR,Age60_69,UNK,16663
2021-W04,4464,,678,0,0,FRL,67320216,FR,Age60_69,UNK,
2021-W04,2526,,1198,0,0,FRE,67320216,FR,Age60_69,UNK,
2021-W04,2227,,738,0,0,FRC,67320216,FR,Age60_69,UNK,
2021-W04,3889,,1694,0,0,FRI,67320216,FR,Age60_69,UNK,
2021-W04,3861,,1046,0,0,FRK,67320216,FR,Age60_69,UNK,
2021-W04,6161,,1127,0,0,FR1,67320216,FR,Age60_69,UNK,
2021-W04,3000,,1266,0,0,FRF,67320216,FR,Age60_69,UNK,
2021-W04,161,,30,0,0,FRY2,67320216,FR,Age60_69,UNK,52133
2021-W04,1581,,547,0,0,FRB,67320216,FR,Age60_69,UNK,
2021-W04,1797,,618,0,0,FRG,67320216,FR,Age60_69,UNK,
2021-W04,1737,,421,0,0,FRH,67320216,FR,Age60_69,UNK,
2021-W04,162,,3,0,0,FRY1,67320216,FR,Age60_69,UNK,55042
2021-W04,1234,,726,0,0,FRD,67320216,FR,Age60_69,UNK,
2021-W04,37596,,11353,0,0,FR,67320216,FR,Age60_69,UNK,8007585
2021-W04,7416,,130,0,0,FRH,67320216,FR,Age70_79,UNK,
2021-W04,21016,,436,0,0,FRK,67320216,FR,Age70_79,UNK,
2021-W04,16834,,598,0,0,FRJ,67320216,FR,Age70_79,UNK,
2021-W04,11479,,310,0,0,FRC,67320216,FR,Age70_79,UNK,
2021-W04,241,,1,0,0,FRY1,67320216,FR,Age70_79,UNK,35641
2021-W04,8584,,559,0,0,FRE,67320216,FR,Age70_79,UNK,
2021-W04,99,,1,0,0,FRY3,67320216,FR,Age70_79,UNK,7423
2021-W04,19228,,751,0,0,FRI,67320216,FR,Age70_79,UNK,
2021-W04,122,,2,0,0,FRY5,67320216,FR,Age70_79,UNK,3022
2021-W04,8336,,351,0,0,FRD,67320216,FR,Age70_79,UNK,
2021-W04,7937,,208,0,0,FRG,67320216,FR,Age70_79,UNK,
2021-W04,0,,0,0,0,UNK,67320216,FR,Age70_79,UNK,
2021-W04,341,,18,0,0,FRY2,67320216,FR,Age70_79,UNK,32867
2021-W04,11257,,459,0,0,FRF,67320216,FR,Age70_79,UNK,
2021-W04,6652,,244,0,0,FRB,67320216,FR,Age70_79,UNK,
2021-W04,23304,,705,0,0,FR1,67320216,FR,Age70_79,UNK,
2021-W04,1339,,75,0,0,FRM,67320216,FR,Age70_79,UNK,
2021-W04,161694,,5015,0,0,FR,67320216,FR,Age70_79,UNK,5692912
2021-W04,16746,,167,0,0,FRL,67320216,FR,Age70_79,UNK,
2021-W04,763,,0,0,0,FRY4,67320216,FR,Age70_79,UNK,46538
2021-W04,37235,,1322,0,0,FR1,67320216,FR,Age80+,UNK,
2021-W04,143,,0,0,0,FRY1,67320216,FR,Age80+,UNK,22983
2021-W04,16656,,847,0,0,FRC,67320216,FR,Age80+,UNK,
2021-W04,12748,,319,0,0,FRH,67320216,FR,Age80+,UNK,
2021-W04,15123,,1201,0,0,FRE,67320216,FR,Age80+,UNK,
2021-W04,48,,0,0,0,FRY3,67320216,FR,Age80+,UNK,3247
2021-W04,138,,17,0,0,FRY2,67320216,FR,Age80+,UNK,23504
2021-W04,28190,,2278,0,0,FRI,67320216,FR,Age80+,UNK,
2021-W04,78,,1,0,0,FRY5,67320216,FR,Age80+,UNK,1267
2021-W04,1523,,206,0,0,FRM,67320216,FR,Age80+,UNK,
2021-W04,0,,0,0,0,UNK,67320216,FR,Age80+,UNK,
2021-W04,21477,,1593,0,0,FRJ,67320216,FR,Age80+,UNK,
2021-W04,21621,,460,0,0,FRL,67320216,FR,Age80+,UNK,
2021-W04,28337,,1104,0,0,FRK,67320216,FR,Age80+,UNK,
2021-W04,242810,,12392,0,0,FR,67320216,FR,Age80+,UNK,4144810
2021-W04,11318,,641,0,0,FRB,67320216,FR,Age80+,UNK,
2021-W04,11450,,974,0,0,FRD,67320216,FR,Age80+,UNK,
2021-W04,606,,2,0,0,FRY4,67320216,FR,Age80+,UNK,24374
2021-W04,18672,,376,0,0,FRG,67320216,FR,Age80+,UNK,
2021-W04,17447,,1051,0,0,FRF,67320216,FR,Age80+,UNK,
2021-W04,119,,17,0,0,FR,67320216,FR,AgeUNK,UNK,
2021-W04,73375,,28016,0,0,FR,67320216,FR,HCW,UNK,2223286
2021-W04,112392,,15554,0,0,FR,67320216,FR,LTCF,UNK,626756
2021-W05,19565,,14557,0,0,FRC,67320216,FR,ALL,UNK,
2021-W05,52488,,23135,0,0,FRK,67320216,FR,ALL,UNK,
2021-W05,33015,,27610,0,0,FRF,67320216,FR,ALL,UNK,
2021-W05,45163,,27511,0,0,FR1,67320216,FR,ALL,UNK,
2021-W05,684,,91,0,0,FRY1,67320216,FR,ALL,UNK,323171
2021-W05,3586,,1239,0,0,FRM,67320216,FR,ALL,UNK,
2021-W05,1149,,7,0,0,FRY5,67320216,FR,ALL,UNK,137751
2021-W05,46319,,24560,0,0,FRJ,67320216,FR,ALL,UNK,
2021-W05,62,,2,0,0,UNK,67320216,FR,ALL,UNK,
2021-W05,1603,,0,0,273600,FR,67320216,FR,ALL,AZ,52780048
2021-W05,339623,,232181,0,560430,FR,67320216,FR,ALL,COM,52780048
2021-W05,23736,,11,0,147500,FR,67320216,FR,ALL,MOD,52780048
2021-W05,29817,,16482,0,0,FRL,67320216,FR,ALL,UNK,
2021-W05,46131,,25516,0,0,FRI,67320216,FR,ALL,UNK,
